date,N_used,p1,deff,top5,cluster_count,largest_share,entropy,turnover_pair_frac,p1_shuffle,deff_shuffle,structure_score,p1_bootstrap,deff_bootstrap,structure_score_bootstrap,eigvec_overlap_1d,eigvec_instability_1d,insufficient_universe,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,dp1_5,ddeff_5,overlap_instability,transition_score,thr_p1_q20,thr_p1_q80,thr_deff_q20,thr_deff_q80,thr_abs_dp1_5_q80,thr_abs_ddeff_5_q80,thr_transition_score_q80,regime_raw,regime,exposure
2018-12-24,470,0.2824522400748272,10.479875923504427,0.4611399599237114,161,0.13404255319148936,4.0714145641721124,0.021358254321099668,,,,,,,,,False,132.75255283516879,44.63770251989477,16.36397716683052,12.900959880638403,10.080588761611867,9.116791434642252,8.192667361700664,7.33253400585942,6.698446811091062,6.449773597425788,0.01713334681755707,-1.1292651422938977,,0.0,,,,,,,,stable,stable,0.7
2018-12-26,470,0.31249192458352504,8.920809189526267,0.4831486453833445,146,0.2553191489361702,3.635184384296016,0.05561856371637255,,,,,,,,,False,146.8712045542568,43.194957583698724,15.408439165785136,12.059280303557319,9.545981722873972,8.803749457914545,7.81835023495832,6.958568201673966,6.443535427797261,6.129615484790479,0.04935769533177303,-2.8443351636169094,,0.0,,,,,,,,stable,stable,0.7
2018-12-27,470,0.312085454547036,8.941226687135135,0.4826331009835713,148,0.24893617021276596,3.7625513512350417,0.047797486730481335,,,,,,,,,False,146.68016363710694,43.15689635583146,15.39386386358278,12.04401942971085,9.56261417604653,9.004332963554113,7.829253358019205,6.934371390180371,6.496606345374677,6.091837524729784,0.04717620208432938,-2.703384905857977,,0.0,,,,,,,,stable,stable,0.7
2018-12-28,470,0.31233509602192444,8.956685558527456,0.4805038220961155,148,0.2553191489361702,3.663292202757181,0.05757836955042417,,,,,,,,,False,146.79749513030453,42.29712564591651,15.083636615151256,12.039783406703677,9.618755587098372,9.012895457901452,7.876177494360068,6.954558899893874,6.513034146909594,6.138678568700618,0.04427357544476146,-2.4866968537093115,,0.0,,,,,,,,stable,stable,0.7
2018-12-31,470,0.3133277947171926,8.910256651626725,0.4812545692701657,149,0.24893617021276596,3.6918801863385156,0.051635439822165764,0.018595602874161378,95.29125338410987,86.67572892432617,0.018794081938311908,94.3806442731404,85.76492133429257,0.9931763287848191,0.006823671215180904,False,147.26406351708056,42.25466719549888,15.042365813659199,12.005283637507642,9.623267393231668,8.984082482887683,7.8489982552222735,6.931948352052007,6.511685196004299,6.120102584413078,0.041517503700084724,-2.2980617832592873,0.006823671215180904,0.0,,,,,,,,stable,stable,0.7
2019-01-02,470,0.31130822339116154,8.973798933961998,0.4827260054724136,149,0.2553191489361702,3.6775769505685645,0.05407612393957265,,,,,,,,,False,146.3148649938459,43.276764538612724,15.733038354787848,11.936831400284046,9.619723284503838,8.88369126931989,7.8847704662769065,7.08331937613092,6.490140607070749,6.116658457729405,0.02885598331633432,-1.5060769895424286,,0.0,,,,,,,,stable,stable,0.7
2019-01-03,470,0.3119627207107202,8.928073893741676,0.4854582585816253,149,0.24468085106382978,3.7142495386636307,0.0263485006578052,,,,,,,,,False,146.62247873403845,43.630040517674004,15.827142657618296,12.051299086324686,10.034420537708392,8.947075177578611,7.801723349520389,7.057703034548965,6.443180077810431,6.029534585513282,-0.000529203872804862,0.007264704215408813,,0.0,,,,,,,,stable,stable,0.7
2019-01-04,470,0.3265520938156765,8.275830426677178,0.4967814998362749,142,0.2531914893617021,3.618509528810967,0.0292609898834097,,,,,,,,,False,153.47948409336794,43.09263387119087,15.479190079373888,11.651506685642879,9.78449019347359,8.830917096556716,7.638799610854905,6.891714462048535,6.285096206586191,5.879787630628083,0.014466639268640502,-0.6653962604579569,,0.0,,,,,,,,stable,stable,0.7
2019-01-07,470,0.3276547728692464,8.228573797993384,0.49835617743748506,142,0.25957446808510637,3.617639773034611,0.018200789366238715,,,,,,,,,False,153.99774324854576,43.039757447041794,15.422474144934773,11.60317520015796,10.164253354937646,8.741116464572364,7.626114372394735,6.777813350339031,6.309271015603294,5.8408800541594,0.015319676847321939,-0.7281117605340715,,0.0,,,,,,,,stable,stable,0.7
2019-01-08,470,0.3288497894235766,8.180123593982888,0.49912704354942894,141,0.26382978723404255,3.5956476925627885,0.014925373134328358,0.019200665596823076,95.17373420142626,87.30325973127013,0.01842563283329829,94.79276730647847,86.92306786908586,0.9990502965330795,0.0009497034669204707,False,154.55940102908096,42.966215465932606,15.350046466925178,11.553351031314346,10.160696474978426,8.671342824925524,7.547321516500036,6.7471655413408325,6.310435768458575,5.829965621359823,0.015521994706384046,-0.7301330576438367,0.0009497034669204707,0.0,,,,,,,,stable,stable,0.7
2019-01-09,470,0.3287252306153096,8.186546259480853,0.4985582182569004,145,0.26382978723404255,3.652347492828465,0.015079617112008347,,,,,,,,,False,154.5008583891955,42.97947641679036,15.275899618063828,11.419611065079618,10.14651709161387,8.657980083296174,7.5329321151485615,6.724969828420427,6.298894784438762,5.883610027111975,0.017417007224148073,-0.7872526744811452,,0.0,,,,,,,,stable,stable,0.7
2019-01-10,470,0.3305651143661089,8.110327340930322,0.4996931956029928,143,0.25957446808510637,3.6440313115716205,0.01686703261806469,,,,,,,,,False,155.3656037520712,42.89189943060076,15.31218726252793,11.29829269921277,9.987818788993934,8.698959344552232,7.524722217390581,6.6910643523433695,6.27024720429891,5.874545078736512,0.018602393655388738,-0.8177465528113537,,0.0,,,,,,,,stable,stable,0.7
2019-01-11,470,0.3309300371807637,8.096010539562327,0.5000879498027762,143,0.251063829787234,3.656271382621975,0.005271514766592569,,,,,,,,,False,155.53711747495902,42.81261204207841,15.313021473995322,11.397066086261933,9.981519330010219,8.727081140250075,7.5293837358841404,6.690956915355192,6.242308954073494,5.858821213223166,0.004377943365087178,-0.17981988711485108,,0.0,,,,,,,,stable,stable,0.7
2019-01-14,470,0.3313056364567483,8.082799831348296,0.5005408467225165,145,0.251063829787234,3.6766886739206726,0.008501565122714693,,,,,,,,,False,155.71364913467175,42.70376240405446,15.450274511052362,11.439581833250855,9.946930076553375,8.498379621693346,7.519649772439337,6.690504377508063,6.21905968888439,5.807984118852157,0.00365086358750194,-0.14577396664508768,,0.0,,,,,,,,stable,stable,0.7
2019-01-15,470,0.33246105353259453,8.034746105698966,0.5014690497256251,144,0.2553191489361702,3.6512739279162294,0.01282039649775439,0.01802677645712091,95.36229701181274,87.64198518318925,0.01882840101129801,94.7696625412477,87.04854908807002,0.9996884583287254,0.0003115416712745622,False,156.2566951603194,42.69003229391713,15.42317274693615,11.508213640579047,9.812339529292068,8.436261517867983,7.461133866705611,6.720957910595055,6.3188017346829595,5.829087021008158,0.0036112641090179087,-0.1453774882839216,0.0003115416712745622,0.0,,,,,,,,stable,stable,0.7
2019-01-16,470,0.3324050267529615,8.035914441823374,0.5014437837446678,143,0.2574468085106383,3.611028061654065,0.013455518758789638,,,,,,,,,False,156.2303625738919,42.72845080482519,15.350419166999751,11.55880932864839,9.810536485628617,8.495423262152567,7.489015574832834,6.728762113138035,6.265861666787053,5.816200053551608,0.003679796137651903,-0.15063181765747835,,0.0,,,,,,,,stable,stable,0.7
2019-01-17,470,0.3352353924417662,7.915564139406665,0.5047921009847505,142,0.2553191489361702,3.6256994233527022,0.01084244431338747,,,,,,,,,False,157.56063444763015,42.8592912690426,15.354365291353757,11.58926764961286,9.888728805193416,8.482376754017363,7.504956003485088,6.653231344751712,6.249151296471652,5.592180661213569,0.004670278075657286,-0.19476320152365734,,0.0,,,,,,,,stable,stable,0.7
2019-01-18,470,0.33784211183307766,7.806967067675402,0.506932786726228,136,0.26382978723404255,3.5285832073033756,0.011885859456516807,,,,,,,,,False,158.7857925615465,43.030965967691245,15.22214069324715,11.491888400202384,9.727622138639855,8.499510120239485,7.541605826758445,6.697232306526569,6.244429917275813,5.538213390996172,0.006912074652313971,-0.2890434718869246,,0.0,,,,,,,,stable,stable,0.7
2019-01-22,470,0.3403264166801648,7.708518609425368,0.5083586705665948,137,0.25957446808510637,3.5225329396049476,0.01426303134782017,,,,,,,,,False,159.95341583967746,43.19513283036859,14.56246921127343,11.464730593127872,9.752826691852189,8.470395099290378,7.543748689000282,6.6713797114784965,6.236466065584821,5.531800730735773,0.009020780223416458,-0.3742812219229288,,0.0,,,,,,,,stable,stable,0.7
2019-01-23,470,0.3401742418109524,7.7108139293441,0.5086362341870359,137,0.3170212765957447,3.3992036986781056,0.047606950052170756,0.018392340496465622,94.41334023821685,87.02430821018723,0.018400331443388627,94.4471611966256,87.05812117764907,0.9993358677153581,0.0006641322846419051,False,159.88189365114766,43.37902272066239,14.58744080111667,11.434044932354514,9.77662796262564,8.458626299499489,7.507854087045768,6.5688371075051135,6.194697189898655,5.513655464616312,0.007713188278357874,-0.32393217635486593,0.0006641322846419051,0.0,,,,,,,,stable,stable,0.7
2019-01-24,470,0.33922467201238754,7.7473966008010695,0.5077827276908649,136,0.33191489361702126,3.3414274743489667,0.05680714966202423,,,,,,,,,False,159.43559584582215,43.40745382841267,14.471577364640849,11.461078233547447,9.882176742283377,8.402756407002425,7.771236513275068,6.566383293506994,6.216472151920692,5.553439263085911,0.0068196452594260215,-0.2885178410223048,,0.0,,,,,,,,stable,stable,0.7
2019-01-25,470,0.3400430315914268,7.712770913122523,0.5092799826711685,134,0.26382978723404255,3.4853361492120882,0.01542439776799891,,,,,,,,,False,159.82022484797062,43.50577640184814,14.43635303337588,11.42462429478007,10.174613277474542,8.377182867029024,7.649621003843528,6.506497762880611,6.165310037377684,5.444554182890049,0.004807639149660592,-0.20279322628414143,,0.0,,,,,,,,stable,stable,0.7
2019-01-28,470,0.3400575999663369,7.715778599377981,0.5092001543895648,135,0.32978723404255317,3.342298470785681,0.0493943655582271,,,,,,,,,False,159.82707198417836,43.300654338973956,14.42411372202205,11.469833901417521,10.302398616503613,8.417152303345446,7.6271495111254115,6.552514273468221,6.199052641335821,5.504817750961561,0.0022154881332592247,-0.09118846829742111,,0.0,,,,,,,,stable,stable,0.7
2019-01-29,470,0.33882949264465884,7.763968882516118,0.5080513043086103,136,0.26170212765957446,3.5004565028608705,0.02138547384657261,,,,,,,,,False,159.24986154298966,43.30244247283375,14.54090897691489,11.39475183260528,10.296148199703278,8.460241528503357,7.586996530378894,6.668102929154587,6.174836678119753,5.473424590923483,-0.001496924035505942,0.05545027309075046,,0.0,,,,,,,,stable,stable,0.7
2019-01-30,470,0.3392083442260853,7.752005024933442,0.5081393941495551,134,0.31063829787234043,3.3995976893073974,0.02086830286258676,0.018008307127264065,95.62217576384535,88.19137077601073,0.01838079939788146,94.86918878556155,87.43801130545631,0.999137658883451,0.0008623411165490369,False,159.42792178626013,43.12075642597799,14.55445923046041,11.452157439692154,10.270220367900261,8.4650084858721,7.6215350737383805,6.649556570765651,6.156141864266744,5.5048257492878,-0.0009658975848670925,0.04119109558934131,0.0008623411165490369,0.0,,,,,,,,stable,stable,0.7
2019-01-31,470,0.3384753018354876,7.779526109825652,0.5072986432332168,131,0.2957446808510638,3.4465828295875407,0.03583904187270335,,,,,,,,,False,159.0833918626792,43.18052651643396,14.534681913168347,11.42766014629282,10.204101881037616,8.369090548175777,7.894496222438131,6.692027992327848,6.133528656182557,5.71288665761759,-0.0007493701768999661,0.03212950902458278,,0.0,,,,,,,,stable,stable,0.7
2019-02-01,470,0.33769072374163267,7.810514128337673,0.5066076646276011,134,0.2957446808510638,3.477289992708646,0.04564714421811913,,,,,,,,,False,158.7146401585673,43.24052662754485,14.531072768200394,11.439159797677359,10.180203022982536,8.343702088278608,7.861249563634546,6.683956744606199,6.114800754354757,5.672576469940334,-0.002352307849794122,0.09774321521515006,,0.0,,,,,,,,stable,stable,0.7
2019-02-04,470,0.3380463279793741,7.798458981542418,0.5062185050788265,133,0.24468085106382978,3.5565323224999443,0.05258812321371864,,,,,,,,,False,158.88177415030583,43.187099657718505,14.530580377812653,11.14033797919289,10.18290522201859,8.36414545338817,7.8773361531880175,6.688540714256112,6.154668528837652,5.7043018706006965,-0.0020112719869627704,0.08268038216443685,,0.0,,,,,,,,stable,stable,0.7
2019-02-05,470,0.33726536713561406,7.831956011430512,0.5052633334382434,133,0.24468085106382978,3.558402640186557,0.025595427119720546,,,,,,,,,False,158.51472255373864,43.11728931515687,14.510979857071257,11.16619572956089,10.164579260446729,8.387020372174291,7.876650886781911,6.6820966435463856,6.1427993004088535,5.691516910528999,-0.001564125509044778,0.0679871289143934,,0.0,,,,,,,,stable,stable,0.7
2019-02-06,470,0.33597420354454527,7.88668044576467,0.5039177102911243,135,0.24468085106382978,3.6409220051977944,0.053123440548019776,0.01853077650995359,94.49769961339614,86.92846259466606,0.01888839544048319,94.57636258323576,87.00676794557516,0.9995011781658155,0.0004988218341844819,False,157.90787566593627,43.03380011391981,14.50104135796373,11.190237920902009,10.208368778106617,8.317666298332652,7.865989747369552,6.71726477652215,6.144814100837027,5.679967902170789,-0.003234140681540043,0.1346754208312282,0.0004988218341844819,0.0,,,,,,,,stable,stable,0.7
2019-02-07,470,0.334738277106512,7.940367541676974,0.5019070646523154,138,0.2425531914893617,3.6664117884160543,0.042798167218618156,,,,,,,,,False,157.32699024006064,42.958378913181164,14.378704301004351,11.097717962958694,10.134528969383407,8.357364950964959,7.842851307893944,6.694511316983129,6.181926901359133,5.641628097000272,-0.00373702472897558,0.16084143185132138,,0.0,,,,,,,,stable,stable,0.7
2019-02-08,470,0.33282569283573404,8.020937762695722,0.5000979541136663,138,0.2404255319148936,3.676442229589854,0.041382751894025314,,,,,,,,,False,156.42807563279501,42.905122884910824,14.470425600794703,11.111124139024437,10.131290175898224,8.386917420415882,7.898455324531341,6.69078758585114,6.175339114759765,5.644905681401616,-0.004865030905898626,0.21042363435804834,,0.0,,,,,,,,stable,stable,0.7
2019-02-11,470,0.33247617252219813,8.037175860422016,0.4995715151027981,136,0.23617021276595745,3.600879438248639,0.015342739191580093,,,,,,,,,False,156.26380108543316,42.851413620039665,14.448072234704016,11.104853182889046,10.130471975249261,8.38884745418698,7.891602008124468,6.693936366615397,6.196631122542458,5.676699735769028,-0.005570155457175985,0.2387168788795977,,0.0,,,,,,,,stable,stable,0.7
2019-02-12,470,0.33307468334332285,8.01286731912719,0.5002431153916209,137,0.2404255319148936,3.674352117394652,0.02553191489361702,,,,,,,,,False,156.54510117136175,42.82269225487873,14.453361410910508,11.067201118336435,10.225908278574401,8.362039808730977,7.896826048258561,6.6611987299778725,6.170768070208274,5.669811529220846,-0.0041906837922912055,0.18091130769667885,,0.0,,,,,,,,stable,stable,0.7
2019-02-13,470,0.3332768332780305,8.012623831331997,0.4998171862521696,137,0.24680851063829787,3.657096696673777,0.013364787007213174,0.01840918996516085,95.7713369207933,88.07358073277418,0.019471228509274074,94.32077931769156,86.62196109112833,0.9996808134763041,0.0003191865236958913,False,156.64011164067426,42.45646479386012,14.484380938677441,11.039275666130015,10.293844499177744,8.363241704413065,7.919996507719535,6.683119241409297,6.1781016412494525,5.652022117617025,-0.002697370266514787,0.12594338556732687,0.0003191865236958913,0.0,,,,,,,,stable,stable,0.7
2019-02-14,470,0.3330538886670641,8.03008138192793,0.49897565892668894,139,0.24680851063829787,3.59900376031148,0.016340788458921198,,,,,,,,,False,156.53532767352016,42.1006141363179,14.497057911286477,11.024071222532083,10.361488751887228,8.367644711454533,7.91929284927274,6.651856415223683,6.1862299689557165,5.658402549005906,-0.0016843884394479036,0.08971384025095652,,0.0,,,,,,,,stable,stable,0.7
2019-02-15,470,0.33449495960865183,7.971757948902225,0.5001432043959456,137,0.2404255319148936,3.6147896169522573,0.01887220432790455,,,,,,,,,False,157.21263101606638,42.04552222887972,14.489246696409932,10.944335646748176,10.375570477990243,8.324046014941832,7.898942394645439,6.625981697996888,6.173105974393492,5.63194157951463,0.001669266772917788,-0.04917981379349623,,0.0,,,,,,,,stable,stable,0.7
2019-02-19,470,0.334165053075753,7.984386303751959,0.49995278349800715,138,0.2425531914893617,3.593384502993973,0.02059610760785737,,,,,,,,,False,157.0575749456039,42.07409675043917,14.557048048704734,10.921048455224103,10.368040044091403,8.327276248191552,7.912030988687344,6.676731839328839,6.165060459647912,5.628211414430479,0.0016888805535548723,-0.05278955667005647,,0.0,,,,,,,,stable,stable,0.7
2019-02-20,470,0.33348583575306207,8.018692814893758,0.4987581462132269,139,0.24468085106382978,3.666434503960585,0.015986934627772988,,,,,,,,,False,156.7383428039392,41.81017792228036,14.564733183560035,10.81422694325371,10.488847867183367,8.457089043657373,7.891252052423967,6.672021796796718,6.149190487926939,5.62440586762058,0.00041115240973921274,0.0058254957665671014,,0.0,,,,,,,,stable,stable,0.7
2019-02-21,470,0.33274634737029707,8.051109545808641,0.4976237864942517,139,0.2531914893617021,3.583648213761746,0.02485142675679354,0.018814509081485322,94.91171306236035,87.17453535484051,0.01808285553932683,95.53975820148197,87.8033121475043,0.9996556788210619,0.00034432117893812286,False,156.3907832640396,41.858887834427364,14.526044195715732,10.663110358745174,10.444353999370373,8.37526760758114,7.80840813543629,6.646490808088124,6.16600926933037,5.566189501842742,-0.0005304859077334134,0.03848571447664462,0.00034432117893812286,0.0,,,,,,,,stable,stable,0.7
2019-02-22,470,0.33146538583030466,8.11430701297606,0.4952902462753359,140,0.2553191489361702,3.664043978926451,0.025341378215306447,,,,,,,,,False,155.7887313402432,41.57058164188324,14.490688300257863,10.580261373498084,10.356153093525476,8.35384346254792,7.798847001093856,6.619544584872832,6.055486946346642,5.605283730370552,-0.0015885028367594312,0.0842256310481293,,0.0,,,,,,,,stable,stable,0.7
2019-02-25,470,0.33092692705185517,8.13379202831177,0.4948918157040158,139,0.2531914893617021,3.598280602282867,0.01801025268792814,,,,,,,,,False,155.53565571437196,41.748367771187134,14.470314314154384,10.521167333530437,10.32364824764357,8.370838856137274,7.8274279414209635,6.6100405995463465,6.038325908122285,5.626283946295038,-0.003568032556796663,0.16203407940954495,,0.0,,,,,,,,stable,stable,0.7
2019-02-26,470,0.33084948777050505,8.138085887043394,0.4947160502639295,140,0.24893617021276596,3.614834608232513,0.011867713106201515,,,,,,,,,False,155.49925925213734,41.72046587383592,14.476457788646886,10.494495700614245,10.32586500881241,8.341611764595179,7.817907560927207,6.59596047231774,6.029380596264767,5.627894113052982,-0.0033155653052479583,0.1536995832914343,,0.0,,,,,,,,stable,stable,0.7
2019-02-27,470,0.33036632339068656,8.160793393155577,0.49388672469616857,141,0.251063829787234,3.6095780157855417,0.020559814907226782,,,,,,,,,False,155.27217199362264,41.691631318797775,14.439833010926437,10.473324688535808,10.249799595316478,8.329616775690361,7.796131855599671,6.58479980634147,6.0124384722176725,5.6183243429210155,-0.0031195123623755094,0.14210057826181988,,0.0,,,,,,,,stable,stable,0.7
2019-02-28,470,0.33051768294805833,8.158097822327441,0.49349527362988754,138,0.2531914893617021,3.5570263264063122,0.01840947239486458,0.018602045860534554,94.64421572028532,86.7980335350454,0.0185731445555744,94.60080767750519,86.75465439357023,0.9993917219501919,0.0006082780498081197,False,155.34331098558738,41.60133514199107,14.293622991639038,10.422979588083724,10.28152989874587,8.25592870885443,7.756043192683777,6.578429300215198,6.023830016021453,5.655227812979205,-0.0022286644222387353,0.10698827651880016,0.0006082780498081197,0.0,,,,,,,,stable,stable,0.7
2019-03-01,470,0.3311519405820306,8.134000877832486,0.4939128578293798,139,0.251063829787234,3.5820637957476027,0.02575874427255818,,,,,,,,,False,155.64141207355442,41.48700516238816,14.22192469961769,10.464316038028667,10.324385206219635,8.195683957064162,7.731294129631998,6.5812411076391335,6.023287117037772,5.6488213292263625,-0.00031344524827403575,0.019693864856426657,,0.0,,,,,,,,stable,stable,0.7
2019-03-04,470,0.33102708467052816,8.140259496909119,0.49384047102205564,139,0.24468085106382978,3.688801688672588,0.01918069228326453,,,,,,,,,False,155.58272979514823,41.41713229037691,14.231965351442396,10.47915908173609,10.394034861662531,8.263554680507415,7.74484888334775,6.5735339563875135,6.0547781384371016,5.676778014874337,0.00010015761867299133,0.006467468597348258,,0.0,,,,,,,,stable,stable,0.7
2019-03-05,470,0.3309675398777154,8.14287958606897,0.49378847759445127,137,0.2425531914893617,3.72024207933359,0.021312888445311436,,,,,,,,,False,155.55474374252623,41.41549822250113,14.21531519774319,10.496127177404858,10.398900129216704,8.306783399362004,7.731905796194644,6.5727323934006,6.060073595871379,5.689300108944423,0.00011805210721033133,0.004793699025576359,,0.0,,,,,,,,stable,stable,0.7
2019-03-06,470,0.33197520556172677,8.099693079092319,0.4946595342798465,142,0.24680851063829787,3.7411371147003143,0.020360205053758563,,,,,,,,,False,156.02834661401158,41.418053839296036,14.233271547911574,10.447354937587983,10.36295417272067,8.271900913798028,7.720320196263714,6.552555191229525,6.038650880374699,5.694753214682066,0.0016088821710402157,-0.061100314063258665,,0.0,,,,,,,,stable,stable,0.7
2019-03-07,470,0.3327786041173978,8.064929348427393,0.49547046845615333,141,0.2553191489361702,3.6912457143431423,0.017801569659302272,0.01808563481127483,95.60892302493068,87.8586866458094,0.018141152625950997,95.40355513377101,87.65326323683506,0.9998407841474178,0.00015921585258216187,False,156.405943935177,41.47925575485904,14.190905870304569,10.432337380275436,10.362677233776063,8.307564476026837,7.531004006167569,6.534610859977279,6.02167988066124,5.694654888190229,0.002260921169339458,-0.09316847390004845,0.00015921585258216187,0.0,,,,,,,,stable,stable,0.7
2019-03-08,470,0.3328030614661534,8.062876344784192,0.49560948955359263,141,0.24680851063829787,3.723383116199267,0.02244703534001724,,,,,,,,,False,156.41743888909207,41.52478714623703,14.139298615861325,10.47490155357359,10.380033885424455,8.315602702324096,7.537208334156837,6.581353704470905,6.006183881907092,5.7009792822086505,0.001651120884122781,-0.07112453304829458,,0.0,,,,,,,,stable,stable,0.7
2019-03-11,470,0.33583119014140583,7.938285300297576,0.4980495788592944,138,0.2553191489361702,3.6061609031986492,0.022510547566120764,,,,,,,,,False,157.84065936646067,41.463189263924775,14.056464789889356,10.445653111975165,10.277335531618307,8.29431893690121,7.527714433611241,6.55624789207438,5.975688094705511,5.682947067721678,0.004804105470877673,-0.20197419661154292,,0.0,,,,,,,,stable,stable,0.7
2019-03-12,470,0.33588041502627275,7.938004291927743,0.497796467493514,139,0.2957446808510638,3.536191989267906,0.042271923059474664,,,,,,,,,False,157.86379506234817,41.40724436474024,13.916963917803061,10.480223888350082,10.296112488710023,8.28804665103226,7.546252329634154,6.562781431330103,5.979445915889029,5.6840627306405835,0.004912875148557372,-0.2048752941412273,,0.0,,,,,,,,stable,stable,0.7
2019-03-13,470,0.33631748388058863,7.922560191610095,0.4978209657570414,138,0.2531914893617021,3.5834182513580224,0.02715601324683573,,,,,,,,,False,158.0692174238767,41.28647987581422,13.905381492125526,10.407273224039836,10.307501889953217,8.32038615971565,7.581215851839646,6.577648815251699,5.974724399044247,5.689812779830898,0.0043422783188618586,-0.177132887482224,,0.0,,,,,,,,stable,stable,0.7
2019-03-14,470,0.33753158185665016,7.87954672901916,0.4977146457982899,136,0.3021276595744681,3.5382840879607547,0.035448895340924554,0.01829608621354343,94.88027712828504,87.319965894909,0.01838816834943358,94.86985075445713,87.3094474389452,0.999683335617577,0.0003166643824229487,False,158.63984347262556,41.046471591220396,13.567203293059585,10.43544777884164,10.236917389449046,8.36186806162371,7.576941351333035,6.6106826579101465,5.986166418434497,5.603053396730992,0.004752977739252373,-0.18538261940823286,0.0003166643824229487,0.0,,,,,,,,stable,stable,0.7
2019-03-15,470,0.33653249954914355,7.921458995380127,0.49678401158025165,139,0.30638297872340425,3.539309098216206,0.04003992197069364,,,,,,,,,False,158.17027478809746,41.025323516265885,13.581954683511498,10.461879799480315,10.249052655363133,8.361204018278745,7.574460263683779,6.6081530737999845,5.9771119006936795,5.596253986537524,0.003729438082990144,-0.14141734940406447,,0.0,,,,,,,,stable,stable,0.7
2019-03-18,470,0.336190572520765,7.93187602183208,0.4971496906111896,138,0.2574468085106383,3.599975818977944,0.017248105974685842,,,,,,,,,False,158.0095690847595,41.12558326228799,13.898394238360478,10.428329333368321,10.198478668482771,8.358791500284472,7.575624860459401,6.593683956717456,5.950478311176633,5.600979427619404,0.0003593823793591744,-0.00640927846549566,,0.0,,,,,,,,stable,stable,0.7
2019-03-19,470,0.3365336870563936,7.924867551729053,0.496517229511046,139,0.3021276595744681,3.5488169210237244,0.018563716372544573,,,,,,,,,False,158.170832916505,40.793044552491665,13.973418393562998,10.48945222977902,9.936349777852943,8.393457935640384,7.598035758519398,6.609973771770951,5.922177390214198,5.634723955856296,0.0006532720301208328,-0.013136740198689267,,0.0,,,,,,,,stable,stable,0.7
2019-03-20,470,0.33622456085965974,7.9355501830272415,0.49701785672084314,139,0.251063829787234,3.6564080536579273,0.022746450120219572,,,,,,,,,False,158.02554360404008,40.825485534276396,13.907198105942076,10.62418542563035,10.215979988907389,8.363673697005321,7.603232842801438,6.622042598716391,5.887388836174888,5.657289356353012,-9.292302092889226e-05,0.01298999141714674,,0.0,,,,,,,,stable,stable,0.7
2019-03-21,470,0.33682202395808475,7.910851330501393,0.4977419283399588,141,0.251063829787234,3.6713989055851433,0.04148255682075942,0.018669482291754524,94.88023328400136,87.28753449516631,0.017610966404157432,95.75947076381634,88.16783049086888,0.9994158976895209,0.0005841023104791176,False,158.30635126029983,40.86294561605912,13.918214198391338,10.68437180774545,10.166823437284894,8.315074357248722,7.510916513372393,6.589601525605929,5.782785767477856,5.627925292322869,-0.0007095578985654161,0.03130460148223335,0.0005841023104791176,0.0,,,,,,,,stable,stable,0.7
2019-03-22,470,0.34079537816747607,7.7424716858723075,0.5018523764836377,140,0.30425531914893617,3.581150366737099,0.014217665472031937,,,,,,,,,False,160.17382773871373,41.26211069126333,13.82026494314471,10.57734719708315,10.037066377104725,8.2372421593649,7.4966108322556515,6.52186211946705,5.7573451449026765,5.5447431611837565,0.004262878618332522,-0.1789873095078196,,0.0,,,,,,,,stable,stable,0.7
2019-03-25,470,0.3411949552424069,7.731485692954263,0.5018147496146184,140,0.2957446808510638,3.6073966399769146,0.04311572834913578,,,,,,,,,False,160.36162896393125,40.99769917133716,13.817443224730281,10.605663030169623,10.07049792870232,8.252599741958871,7.53035512203693,6.535534449442723,5.786345556945471,5.549349479933396,0.005004382721641887,-0.20039032887781705,,0.0,,,,,,,,stable,stable,0.7
2019-03-26,470,0.34232314039978273,7.688692530317668,0.5023399678252173,136,0.30638297872340425,3.548493982631824,0.015442544118314205,,,,,,,,,False,160.89187598789795,40.91860893411835,13.823307110219172,10.643426337950554,9.822566507666178,8.251909927595392,7.439530727322211,6.525492780023004,5.814306771329569,5.571306159512328,0.00578945334338915,-0.2361750214113858,,0.0,,,,,,,,stable,stable,0.7
2019-03-27,470,0.3428344029176396,7.668605251940469,0.50272546020744,137,0.3,3.589519876294814,0.03600235902554099,,,,,,,,,False,161.13216937129062,40.95063103835187,13.7545673593368,10.610211301920847,9.833387226596665,8.144185502774707,7.442977043438624,6.5294942655807855,5.834770833589279,5.522210492269415,0.0066098420579798756,-0.26694493108677264,,0.0,,,,,,,,stable,stable,0.7
2019-03-28,470,0.34361020885224086,7.648554331072417,0.5023720279694415,135,0.30851063829787234,3.5426500206858527,0.03690967654130563,0.0184528481490583,94.96308692323446,87.63968995286523,0.0180371678402886,94.48211665054204,87.15913536048157,0.9997651658997252,0.00023483410027480556,False,161.49679816055323,40.414116029568035,13.59112732070454,10.675016575309385,9.937795059502351,8.174834620782338,7.435551347516265,6.547929105226498,5.837917607099722,5.568575811352871,0.006788184894156113,-0.2622969994289761,0.00023483410027480556,0.0,,,,,,,,stable,stable,0.7
