id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
NE;Nordeste;2021-10-20;12768.26640323
S;Sul;2021-10-20;11366.35033333
SE;Sudeste/Centro-Oeste;2021-10-20;36823.98241793
N;Norte;2021-10-21;6062.53245833
NE;Nordeste;2021-10-21;12755.48153185
S;Sul;2021-10-21;11496.86637500
SE;Sudeste/Centro-Oeste;2021-10-21;36717.15235105
N;Norte;2021-10-22;5975.95541667
NE;Nordeste;2021-10-22;12403.84325502
S;Sul;2021-10-22;12086.04983333
SE;Sudeste/Centro-Oeste;2021-10-22;37574.13020683
N;Norte;2021-10-23;5766.29337500
NE;Nordeste;2021-10-23;11861.15672911
S;Sul;2021-10-23;10735.20925000
SE;Sudeste/Centro-Oeste;2021-10-23;36399.84232050
N;Norte;2021-10-24;5674.59508333
NE;Nordeste;2021-10-24;11124.90002545
S;Sul;2021-10-24;8756.46366667
SE;Sudeste/Centro-Oeste;2021-10-24;33727.49689163
N;Norte;2021-10-25;6358.62875000
NE;Nordeste;2021-10-25;12180.48714892
S;Sul;2021-10-25;11573.89458333
SE;Sudeste/Centro-Oeste;2021-10-25;37917.35310038
N;Norte;2021-10-26;6458.17083333
NE;Nordeste;2021-10-26;12222.85579283
S;Sul;2021-10-26;12407.17987500
SE;Sudeste/Centro-Oeste;2021-10-26;39441.98632325
N;Norte;2021-10-27;6438.71783333
NE;Nordeste;2021-10-27;12285.14609948
S;Sul;2021-10-27;12829.40883333
SE;Sudeste/Centro-Oeste;2021-10-27;39990.94700938
N;Norte;2021-10-28;6380.61620833
NE;Nordeste;2021-10-28;12348.96665004
S;Sul;2021-10-28;13124.67345833
SE;Sudeste/Centro-Oeste;2021-10-28;40068.60411168
N;Norte;2021-10-29;6389.01945833
NE;Nordeste;2021-10-29;12329.13918643
S;Sul;2021-10-29;12997.84475000
SE;Sudeste/Centro-Oeste;2021-10-29;39854.39664422
N;Norte;2021-10-30;6138.21412500
NE;Nordeste;2021-10-30;11650.75296296
S;Sul;2021-10-30;11222.38875000
SE;Sudeste/Centro-Oeste;2021-10-30;36743.44418300
N;Norte;2021-10-31;5839.09462500
NE;Nordeste;2021-10-31;10881.19596818
S;Sul;2021-10-31;9698.73195833
SE;Sudeste/Centro-Oeste;2021-10-31;33114.56111538
N;Norte;2021-11-01;6000.53108333
NE;Nordeste;2021-11-01;11908.83591667
S;Sul;2021-11-01;11705.40687500
SE;Sudeste/Centro-Oeste;2021-11-01;37054.95370833
N;Norte;2021-11-02;5711.09745833
NE;Nordeste;2021-11-02;11424.34491667
S;Sul;2021-11-02;10842.36954167
SE;Sudeste/Centro-Oeste;2021-11-02;35420.28150000
N;Norte;2021-11-03;6152.23575000
NE;Nordeste;2021-11-03;12426.77583333
S;Sul;2021-11-03;13257.61425000
SE;Sudeste/Centro-Oeste;2021-11-03;39786.75929167
N;Norte;2021-11-04;6199.74862500
NE;Nordeste;2021-11-04;12379.65900000
S;Sul;2021-11-04;13684.00762500
SE;Sudeste/Centro-Oeste;2021-11-04;40951.47937500
N;Norte;2021-11-05;6224.74470833
NE;Nordeste;2021-11-05;12220.70508333
S;Sul;2021-11-05;13879.06420833
SE;Sudeste/Centro-Oeste;2021-11-05;41602.52033333
N;Norte;2021-11-06;5976.00283333
NE;Nordeste;2021-11-06;11624.60516667
S;Sul;2021-11-06;11842.47825000
SE;Sudeste/Centro-Oeste;2021-11-06;38878.46141667
N;Norte;2021-11-07;5779.50745833
NE;Nordeste;2021-11-07;11120.06079167
S;Sul;2021-11-07;9886.60795833
SE;Sudeste/Centro-Oeste;2021-11-07;35382.04570833
N;Norte;2021-11-08;6332.59950000
NE;Nordeste;2021-11-08;12110.30845833
S;Sul;2021-11-08;12696.58891667
SE;Sudeste/Centro-Oeste;2021-11-08;41027.22129167
N;Norte;2021-11-09;6235.67958333
NE;Nordeste;2021-11-09;12130.92420833
S;Sul;2021-11-09;13121.16454167
SE;Sudeste/Centro-Oeste;2021-11-09;41817.84687500
N;Norte;2021-11-10;6114.51120833
NE;Nordeste;2021-11-10;12188.64241667
S;Sul;2021-11-10;13260.59975000
SE;Sudeste/Centro-Oeste;2021-11-10;41542.24375000
N;Norte;2021-11-11;6157.38187500
NE;Nordeste;2021-11-11;12234.53091667
S;Sul;2021-11-11;13206.84287500
SE;Sudeste/Centro-Oeste;2021-11-11;40527.71695833
N;Norte;2021-11-12;6324.20854167
NE;Nordeste;2021-11-12;12410.24725000
S;Sul;2021-11-12;13022.40420833
SE;Sudeste/Centro-Oeste;2021-11-12;39367.76720833
N;Norte;2021-11-13;6136.68516667
NE;Nordeste;2021-11-13;11349.43425000
S;Sul;2021-11-13;11088.47200000
SE;Sudeste/Centro-Oeste;2021-11-13;35921.73312500
N;Norte;2021-11-14;5757.24437500
NE;Nordeste;2021-11-14;10381.31345833
S;Sul;2021-11-14;9726.26987500
SE;Sudeste/Centro-Oeste;2021-11-14;33027.96245833
N;Norte;2021-11-15;5851.86987500
NE;Nordeste;2021-11-15;10406.99666667
S;Sul;2021-11-15;11011.97858333
SE;Sudeste/Centro-Oeste;2021-11-15;35110.55141667
N;Norte;2021-11-16;6127.69383333
NE;Nordeste;2021-11-16;11547.50383333
S;Sul;2021-11-16;13698.32500000
SE;Sudeste/Centro-Oeste;2021-11-16;40791.73187500
N;Norte;2021-11-17;6194.13541667
NE;Nordeste;2021-11-17;11879.65541667
S;Sul;2021-11-17;13726.26883333
SE;Sudeste/Centro-Oeste;2021-11-17;42872.57195833
N;Norte;2021-11-18;6215.54154167
NE;Nordeste;2021-11-18;11990.10441667
S;Sul;2021-11-18;13209.97541667
SE;Sudeste/Centro-Oeste;2021-11-18;42959.90704167
N;Norte;2021-11-19;6291.33191667
NE;Nordeste;2021-11-19;12148.15912500
S;Sul;2021-11-19;12806.82704167
SE;Sudeste/Centro-Oeste;2021-11-19;41883.57187500
N;Norte;2021-11-20;5966.30116667
NE;Nordeste;2021-11-20;11522.36870833
S;Sul;2021-11-20;10989.01258333
SE;Sudeste/Centro-Oeste;2021-11-20;36942.31225000
N;Norte;2021-11-21;5596.03308333
NE;Nordeste;2021-11-21;10957.68004167
S;Sul;2021-11-21;9797.85508333
SE;Sudeste/Centro-Oeste;2021-11-21;33459.06987500
N;Norte;2021-11-22;6211.56712500
NE;Nordeste;2021-11-22;12278.91162500
S;Sul;2021-11-22;13441.66175000
SE;Sudeste/Centro-Oeste;2021-11-22;39673.73391667
N;Norte;2021-11-23;6346.78087500
NE;Nordeste;2021-11-23;12585.26683333
S;Sul;2021-11-23;13938.80545833
SE;Sudeste/Centro-Oeste;2021-11-23;41942.31525000
N;Norte;2021-11-24;6439.73408333
NE;Nordeste;2021-11-24;12620.89937500
S;Sul;2021-11-24;13736.50062500
SE;Sudeste/Centro-Oeste;2021-11-24;43083.02062500
N;Norte;2021-11-25;6512.90483333
NE;Nordeste;2021-11-25;12701.99166667
S;Sul;2021-11-25;13830.02595833
SE;Sudeste/Centro-Oeste;2021-11-25;44105.48970833
N;Norte;2021-11-26;6337.85691667
NE;Nordeste;2021-11-26;12827.80745833
S;Sul;2021-11-26;13407.75958333
SE;Sudeste/Centro-Oeste;2021-11-26;43530.35883333
N;Norte;2021-11-27;6012.06887500
NE;Nordeste;2021-11-27;12140.16283333
S;Sul;2021-11-27;11639.94362500
SE;Sudeste/Centro-Oeste;2021-11-27;39959.95487500
N;Norte;2021-11-28;5813.53204167
NE;Nordeste;2021-11-28;11221.77016667
S;Sul;2021-11-28;10502.13983333
SE;Sudeste/Centro-Oeste;2021-11-28;36671.46150000
N;Norte;2021-11-29;6326.04595833
NE;Nordeste;2021-11-29;12330.68475000
S;Sul;2021-11-29;13402.63854167
SE;Sudeste/Centro-Oeste;2021-11-29;43670.76645833
N;Norte;2021-11-30;6392.88104167
NE;Nordeste;2021-11-30;12649.18870833
S;Sul;2021-11-30;13696.05245833
SE;Sudeste/Centro-Oeste;2021-11-30;43892.46233333
N;Norte;2021-12-01;6411.47379167
NE;Nordeste;2021-12-01;12647.98733333
S;Sul;2021-12-01;13800.58641667
SE;Sudeste/Centro-Oeste;2021-12-01;42914.42441667
N;Norte;2021-12-02;6256.21158333
NE;Nordeste;2021-12-02;12718.18979167
S;Sul;2021-12-02;13672.46875000
SE;Sudeste/Centro-Oeste;2021-12-02;42834.58825000
N;Norte;2021-12-03;6115.36300000
NE;Nordeste;2021-12-03;12582.68733333
S;Sul;2021-12-03;13473.23216667
SE;Sudeste/Centro-Oeste;2021-12-03;42250.63654167
N;Norte;2021-12-04;5748.01854167
NE;Nordeste;2021-12-04;11749.24212500
S;Sul;2021-12-04;11999.05912500
SE;Sudeste/Centro-Oeste;2021-12-04;39015.33595833
N;Norte;2021-12-05;5494.20779167
NE;Nordeste;2021-12-05;10497.17145833
S;Sul;2021-12-05;10706.93045833
SE;Sudeste/Centro-Oeste;2021-12-05;36356.87733333
N;Norte;2021-12-06;6041.56808333
NE;Nordeste;2021-12-06;11720.72962500
S;Sul;2021-12-06;13229.76500000
SE;Sudeste/Centro-Oeste;2021-12-06;41960.70545833
N;Norte;2021-12-07;6129.84337500
NE;Nordeste;2021-12-07;12099.88862500
S;Sul;2021-12-07;13090.19925000
SE;Sudeste/Centro-Oeste;2021-12-07;41010.49629167
N;Norte;2021-12-08;5918.90370833
NE;Nordeste;2021-12-08;12027.25016667
S;Sul;2021-12-08;12988.82679167
SE;Sudeste/Centro-Oeste;2021-12-08;40049.85104167
N;Norte;2021-12-09;6106.37345833
NE;Nordeste;2021-12-09;12345.39158333
S;Sul;2021-12-09;13223.10720833
SE;Sudeste/Centro-Oeste;2021-12-09;40423.61125000
N;Norte;2021-12-10;6152.33266667
NE;Nordeste;2021-12-10;12129.06079167
S;Sul;2021-12-10;13296.81658333
SE;Sudeste/Centro-Oeste;2021-12-10;41376.71620833
N;Norte;2021-12-11;5861.69170833
NE;Nordeste;2021-12-11;11407.63320833
S;Sul;2021-12-11;12080.35766667
SE;Sudeste/Centro-Oeste;2021-12-11;39561.24904167
N;Norte;2021-12-12;5708.31516667
NE;Nordeste;2021-12-12;10713.28258333
S;Sul;2021-12-12;11096.48516667
SE;Sudeste/Centro-Oeste;2021-12-12;37252.21050000
N;Norte;2021-12-13;6142.68266667
NE;Nordeste;2021-12-13;11832.28408333
S;Sul;2021-12-13;14582.30279167
SE;Sudeste/Centro-Oeste;2021-12-13;42770.74320833
N;Norte;2021-12-14;6275.12533333
NE;Nordeste;2021-12-14;11890.47733333
S;Sul;2021-12-14;14485.26850000
SE;Sudeste/Centro-Oeste;2021-12-14;43384.33087500
N;Norte;2021-12-15;6205.82800000
NE;Nordeste;2021-12-15;11908.82612500
S;Sul;2021-12-15;14467.71883333
SE;Sudeste/Centro-Oeste;2021-12-15;43406.69316667
N;Norte;2021-12-16;6153.48087500
NE;Nordeste;2021-12-16;11890.93441667
S;Sul;2021-12-16;14724.23229167
SE;Sudeste/Centro-Oeste;2021-12-16;43512.57150000
N;Norte;2021-12-17;6113.14629167
NE;Nordeste;2021-12-17;12075.11550000
S;Sul;2021-12-17;14347.44079167
SE;Sudeste/Centro-Oeste;2021-12-17;42898.05350000
N;Norte;2021-12-18;5924.60608333
NE;Nordeste;2021-12-18;11656.82700000
S;Sul;2021-12-18;12342.46933333
SE;Sudeste/Centro-Oeste;2021-12-18;38591.85425000
N;Norte;2021-12-19;5695.50208333
NE;Nordeste;2021-12-19;11063.15550000
S;Sul;2021-12-19;10764.92783333
SE;Sudeste/Centro-Oeste;2021-12-19;34575.60487500
N;Norte;2021-12-20;6151.56420833
NE;Nordeste;2021-12-20;12168.86420833
S;Sul;2021-12-20;13622.87158333
SE;Sudeste/Centro-Oeste;2021-12-20;39389.52595833
N;Norte;2021-12-21;6206.29095833
NE;Nordeste;2021-12-21;12176.44312500
S;Sul;2021-12-21;14010.29254167
SE;Sudeste/Centro-Oeste;2021-12-21;41348.09762500
N;Norte;2021-12-22;6316.08670833
NE;Nordeste;2021-12-22;12104.02683333
S;Sul;2021-12-22;13471.72716667
SE;Sudeste/Centro-Oeste;2021-12-22;42609.08295833
N;Norte;2021-12-23;6209.85050000
NE;Nordeste;2021-12-23;12148.82887500
S;Sul;2021-12-23;12526.30337500
SE;Sudeste/Centro-Oeste;2021-12-23;40538.38183333
N;Norte;2021-12-24;5831.52420833
NE;Nordeste;2021-12-24;11424.53908333
S;Sul;2021-12-24;10605.64254167
SE;Sudeste/Centro-Oeste;2021-12-24;35745.64091667
N;Norte;2021-12-25;5370.79954167
NE;Nordeste;2021-12-25;10465.78625000
S;Sul;2021-12-25;9233.63212500
SE;Sudeste/Centro-Oeste;2021-12-25;31276.82104167
N;Norte;2021-12-26;5544.96016667
NE;Nordeste;2021-12-26;10372.36162500
S;Sul;2021-12-26;10247.09033333
SE;Sudeste/Centro-Oeste;2021-12-26;33942.44525000
N;Norte;2021-12-27;5842.36850000
NE;Nordeste;2021-12-27;11142.53391667
S;Sul;2021-12-27;12344.74091667
SE;Sudeste/Centro-Oeste;2021-12-27;39736.50216667
N;Norte;2021-12-28;5914.30970833
NE;Nordeste;2021-12-28;11186.28766667
S;Sul;2021-12-28;12652.59966667
SE;Sudeste/Centro-Oeste;2021-12-28;40201.57366667
N;Norte;2021-12-29;6018.97095833
NE;Nordeste;2021-12-29;11279.94979167
S;Sul;2021-12-29;12591.65325000
SE;Sudeste/Centro-Oeste;2021-12-29;40083.15779167
N;Norte;2021-12-30;5913.70866667
NE;Nordeste;2021-12-30;11332.33227083
S;Sul;2021-12-30;12254.52016667
SE;Sudeste/Centro-Oeste;2021-12-30;38850.80550000
N;Norte;2021-12-31;5396.57558333
NE;Nordeste;2021-12-31;10835.87395833
S;Sul;2021-12-31;10689.66916667
SE;Sudeste/Centro-Oeste;2021-12-31;35249.15175000
