id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
SE;Sudeste/Centro-Oeste;2018-05-27;27608.70429167
N;Norte;2018-05-28;4912.75970833
NE;Nordeste;2018-05-28;9531.45983333
S;Sul;2018-05-28;9231.07645833
SE;Sudeste/Centro-Oeste;2018-05-28;31651.58929167
N;Norte;2018-05-29;5009.75416667
NE;Nordeste;2018-05-29;9593.66612500
S;Sul;2018-05-29;9107.83637500
SE;Sudeste/Centro-Oeste;2018-05-29;31841.40708333
N;Norte;2018-05-30;5042.37095833
NE;Nordeste;2018-05-30;9456.40504167
S;Sul;2018-05-30;9000.71433333
SE;Sudeste/Centro-Oeste;2018-05-30;31366.49833333
N;Norte;2018-05-31;4778.88883333
NE;Nordeste;2018-05-31;8910.79670833
S;Sul;2018-05-31;8162.38300000
SE;Sudeste/Centro-Oeste;2018-05-31;28834.60662500
N;Norte;2018-06-01;5195.49933333
NE;Nordeste;2018-06-01;9574.28183333
S;Sul;2018-06-01;9230.42016667
SE;Sudeste/Centro-Oeste;2018-06-01;31337.79929167
N;Norte;2018-06-02;5186.69850000
NE;Nordeste;2018-06-02;9589.80354167
S;Sul;2018-06-02;8839.92125000
SE;Sudeste/Centro-Oeste;2018-06-02;30625.15254167
N;Norte;2018-06-03;5079.69812500
NE;Nordeste;2018-06-03;9000.81433333
S;Sul;2018-06-03;8123.59912500
SE;Sudeste/Centro-Oeste;2018-06-03;28361.64045833
N;Norte;2018-06-04;5461.64750000
NE;Nordeste;2018-06-04;9987.46225000
S;Sul;2018-06-04;10563.78395833
SE;Sudeste/Centro-Oeste;2018-06-04;33073.01841667
N;Norte;2018-06-05;5311.49870833
NE;Nordeste;2018-06-05;10006.54087500
S;Sul;2018-06-05;11070.02095833
SE;Sudeste/Centro-Oeste;2018-06-05;34107.22416667
N;Norte;2018-06-06;5373.75045833
NE;Nordeste;2018-06-06;10084.23991667
S;Sul;2018-06-06;11189.30304167
SE;Sudeste/Centro-Oeste;2018-06-06;34774.49333333
N;Norte;2018-06-07;5473.54600000
NE;Nordeste;2018-06-07;10302.06916667
S;Sul;2018-06-07;11357.17604167
SE;Sudeste/Centro-Oeste;2018-06-07;35150.27854167
N;Norte;2018-06-08;5404.90304167
NE;Nordeste;2018-06-08;10342.26070833
S;Sul;2018-06-08;11289.56300000
SE;Sudeste/Centro-Oeste;2018-06-08;35038.03633333
N;Norte;2018-06-09;5174.31512500
NE;Nordeste;2018-06-09;9802.46366667
S;Sul;2018-06-09;9849.78654167
SE;Sudeste/Centro-Oeste;2018-06-09;32544.79216667
N;Norte;2018-06-10;4885.20112500
NE;Nordeste;2018-06-10;9018.76712500
S;Sul;2018-06-10;8476.02491667
SE;Sudeste/Centro-Oeste;2018-06-10;29558.28550000
N;Norte;2018-06-11;5379.99200000
NE;Nordeste;2018-06-11;10084.28308333
S;Sul;2018-06-11;11047.90620833
SE;Sudeste/Centro-Oeste;2018-06-11;35253.88304167
N;Norte;2018-06-12;5488.42225000
NE;Nordeste;2018-06-12;10317.53395833
S;Sul;2018-06-12;11294.22454167
SE;Sudeste/Centro-Oeste;2018-06-12;36844.70358333
N;Norte;2018-06-13;5507.48104167
NE;Nordeste;2018-06-13;10171.08241667
S;Sul;2018-06-13;11162.23079167
SE;Sudeste/Centro-Oeste;2018-06-13;36971.28912500
N;Norte;2018-06-14;5530.15450000
NE;Nordeste;2018-06-14;10189.19679167
S;Sul;2018-06-14;11504.41120833
SE;Sudeste/Centro-Oeste;2018-06-14;36074.47437500
N;Norte;2018-06-15;5492.68237500
NE;Nordeste;2018-06-15;10390.07425000
S;Sul;2018-06-15;11721.26679167
SE;Sudeste/Centro-Oeste;2018-06-15;35326.46491667
N;Norte;2018-06-16;5214.29083333
NE;Nordeste;2018-06-16;9846.09362500
S;Sul;2018-06-16;10396.34954167
SE;Sudeste/Centro-Oeste;2018-06-16;32509.37095833
N;Norte;2018-06-17;4796.83779167
NE;Nordeste;2018-06-17;9049.75025000
S;Sul;2018-06-17;8851.04666667
SE;Sudeste/Centro-Oeste;2018-06-17;28869.74604167
N;Norte;2018-06-18;5210.66475000
NE;Nordeste;2018-06-18;10096.34754167
S;Sul;2018-06-18;11370.52575000
SE;Sudeste/Centro-Oeste;2018-06-18;33997.55875000
N;Norte;2018-06-19;5171.81800000
NE;Nordeste;2018-06-19;10149.30100000
S;Sul;2018-06-19;11614.30100000
SE;Sudeste/Centro-Oeste;2018-06-19;34852.29233333
N;Norte;2018-06-20;5100.12762500
NE;Nordeste;2018-06-20;10021.59495833
S;Sul;2018-06-20;11478.28845833
SE;Sudeste/Centro-Oeste;2018-06-20;35117.37100000
N;Norte;2018-06-21;5207.94820833
NE;Nordeste;2018-06-21;10039.90125000
S;Sul;2018-06-21;11315.65833333
SE;Sudeste/Centro-Oeste;2018-06-21;35682.05204167
N;Norte;2018-06-22;5016.24412500
NE;Nordeste;2018-06-22;9829.40966667
S;Sul;2018-06-22;11163.21283333
SE;Sudeste/Centro-Oeste;2018-06-22;34758.20329167
N;Norte;2018-06-23;5045.45587500
NE;Nordeste;2018-06-23;9511.98454167
S;Sul;2018-06-23;9972.71537500
SE;Sudeste/Centro-Oeste;2018-06-23;33264.05941667
N;Norte;2018-06-24;4892.38662500
NE;Nordeste;2018-06-24;8698.65641667
S;Sul;2018-06-24;8656.47816667
SE;Sudeste/Centro-Oeste;2018-06-24;30073.54162500
N;Norte;2018-06-25;5218.73304167
NE;Nordeste;2018-06-25;9827.95133333
S;Sul;2018-06-25;11276.38379167
SE;Sudeste/Centro-Oeste;2018-06-25;35212.23166667
N;Norte;2018-06-26;5222.34412500
NE;Nordeste;2018-06-26;10017.92175000
S;Sul;2018-06-26;11491.45129167
SE;Sudeste/Centro-Oeste;2018-06-26;36362.37079167
N;Norte;2018-06-27;5064.28287500
NE;Nordeste;2018-06-27;9777.72300000
S;Sul;2018-06-27;11243.89083333
SE;Sudeste/Centro-Oeste;2018-06-27;34845.02395833
N;Norte;2018-06-28;5229.57091667
NE;Nordeste;2018-06-28;10132.22891667
S;Sul;2018-06-28;11505.60920833
SE;Sudeste/Centro-Oeste;2018-06-28;36249.33416667
N;Norte;2018-06-29;5239.75812500
NE;Nordeste;2018-06-29;9985.53154167
S;Sul;2018-06-29;11366.47016667
SE;Sudeste/Centro-Oeste;2018-06-29;35838.95991667
N;Norte;2018-06-30;5064.65554167
NE;Nordeste;2018-06-30;9715.27879167
S;Sul;2018-06-30;9826.85791667
SE;Sudeste/Centro-Oeste;2018-06-30;33070.40491667
N;Norte;2018-07-01;4780.46212500
NE;Nordeste;2018-07-01;9015.30712500
S;Sul;2018-07-01;8392.74075000
SE;Sudeste/Centro-Oeste;2018-07-01;29505.19704167
N;Norte;2018-07-02;5089.41179167
NE;Nordeste;2018-07-02;9539.72508333
S;Sul;2018-07-02;10779.96745833
SE;Sudeste/Centro-Oeste;2018-07-02;33952.52575000
N;Norte;2018-07-03;5260.00945833
NE;Nordeste;2018-07-03;10264.06120833
S;Sul;2018-07-03;11489.34262500
SE;Sudeste/Centro-Oeste;2018-07-03;35923.02079167
N;Norte;2018-07-04;5195.40691667
NE;Nordeste;2018-07-04;10061.08141667
S;Sul;2018-07-04;11707.91416667
SE;Sudeste/Centro-Oeste;2018-07-04;35964.60820833
N;Norte;2018-07-05;5130.99379167
NE;Nordeste;2018-07-05;10189.13362500
S;Sul;2018-07-05;11607.59987500
SE;Sudeste/Centro-Oeste;2018-07-05;36343.84833333
N;Norte;2018-07-06;4994.62945833
NE;Nordeste;2018-07-06;9883.72700000
S;Sul;2018-07-06;11136.87666667
SE;Sudeste/Centro-Oeste;2018-07-06;34598.97083333
N;Norte;2018-07-07;4968.31645833
NE;Nordeste;2018-07-07;9679.20520833
S;Sul;2018-07-07;9803.55875000
SE;Sudeste/Centro-Oeste;2018-07-07;32932.83062500
N;Norte;2018-07-08;4765.57125000
NE;Nordeste;2018-07-08;8895.56433333
S;Sul;2018-07-08;8480.15116667
SE;Sudeste/Centro-Oeste;2018-07-08;29362.76012500
N;Norte;2018-07-09;5213.55137500
NE;Nordeste;2018-07-09;9971.52791667
S;Sul;2018-07-09;11124.82520833
SE;Sudeste/Centro-Oeste;2018-07-09;32465.56133333
N;Norte;2018-07-10;4995.48191667
NE;Nordeste;2018-07-10;10086.66745833
S;Sul;2018-07-10;11538.73525000
SE;Sudeste/Centro-Oeste;2018-07-10;34445.79941667
N;Norte;2018-07-11;5023.51091667
NE;Nordeste;2018-07-11;10091.84016667
S;Sul;2018-07-11;11590.35670833
SE;Sudeste/Centro-Oeste;2018-07-11;34095.22850000
N;Norte;2018-07-12;5070.49375000
NE;Nordeste;2018-07-12;10136.52170833
S;Sul;2018-07-12;11602.10362492
SE;Sudeste/Centro-Oeste;2018-07-12;34406.99304167
N;Norte;2018-07-13;5188.68162500
NE;Nordeste;2018-07-13;10112.96875000
S;Sul;2018-07-13;11474.37137598
SE;Sudeste/Centro-Oeste;2018-07-13;34665.57470833
N;Norte;2018-07-14;4959.62770833
NE;Nordeste;2018-07-14;9680.69816667
S;Sul;2018-07-14;9900.78254023
SE;Sudeste/Centro-Oeste;2018-07-14;32383.31941667
N;Norte;2018-07-15;4676.34975000
NE;Nordeste;2018-07-15;8936.85579167
S;Sul;2018-07-15;8488.18483333
SE;Sudeste/Centro-Oeste;2018-07-15;29274.85112500
N;Norte;2018-07-16;5130.55087500
NE;Nordeste;2018-07-16;9801.23054167
S;Sul;2018-07-16;11187.74845833
SE;Sudeste/Centro-Oeste;2018-07-16;34587.99112500
N;Norte;2018-07-17;5251.62687500
NE;Nordeste;2018-07-17;9990.41379167
S;Sul;2018-07-17;11594.10608333
SE;Sudeste/Centro-Oeste;2018-07-17;35421.85220833
N;Norte;2018-07-18;5254.78429167
NE;Nordeste;2018-07-18;9999.88329167
S;Sul;2018-07-18;11495.81033333
SE;Sudeste/Centro-Oeste;2018-07-18;35655.32100000
N;Norte;2018-07-19;5260.14908333
NE;Nordeste;2018-07-19;10158.07404167
S;Sul;2018-07-19;11499.51620833
SE;Sudeste/Centro-Oeste;2018-07-19;35959.49741667
N;Norte;2018-07-20;5287.74375000
NE;Nordeste;2018-07-20;10010.91183333
S;Sul;2018-07-20;11494.17491643
SE;Sudeste/Centro-Oeste;2018-07-20;36271.05004167
N;Norte;2018-07-21;5093.15691667
NE;Nordeste;2018-07-21;9672.03870833
S;Sul;2018-07-21;9787.49600000
SE;Sudeste/Centro-Oeste;2018-07-21;33170.28150000
N;Norte;2018-07-22;4858.11570833
NE;Nordeste;2018-07-22;8955.39408333
S;Sul;2018-07-22;8412.62362500
SE;Sudeste/Centro-Oeste;2018-07-22;29378.79950000
N;Norte;2018-07-23;5372.42450000
NE;Nordeste;2018-07-23;9911.17112500
S;Sul;2018-07-23;11195.44458333
SE;Sudeste/Centro-Oeste;2018-07-23;34632.21583333
N;Norte;2018-07-24;5396.37495833
NE;Nordeste;2018-07-24;10091.98962500
S;Sul;2018-07-24;11790.67050000
SE;Sudeste/Centro-Oeste;2018-07-24;35313.70679167
N;Norte;2018-07-25;5309.27420833
NE;Nordeste;2018-07-25;10172.83591667
S;Sul;2018-07-25;11616.20300000
SE;Sudeste/Centro-Oeste;2018-07-25;35181.21404167
N;Norte;2018-07-26;5343.98966667
NE;Nordeste;2018-07-26;10193.21350000
S;Sul;2018-07-26;11484.91225000
SE;Sudeste/Centro-Oeste;2018-07-26;35331.40450000
N;Norte;2018-07-27;5249.77345833
NE;Nordeste;2018-07-27;10164.79366667
S;Sul;2018-07-27;11428.52887500
SE;Sudeste/Centro-Oeste;2018-07-27;35627.05200000
N;Norte;2018-07-28;5072.88445833
NE;Nordeste;2018-07-28;9734.15091667
S;Sul;2018-07-28;9893.89666667
SE;Sudeste/Centro-Oeste;2018-07-28;33106.91320833
N;Norte;2018-07-29;4852.74062500
NE;Nordeste;2018-07-29;9040.06675000
S;Sul;2018-07-29;8480.51833333
SE;Sudeste/Centro-Oeste;2018-07-29;30113.12750000
N;Norte;2018-07-30;5230.00954167
NE;Nordeste;2018-07-30;10032.12762500
S;Sul;2018-07-30;11071.03687500
SE;Sudeste/Centro-Oeste;2018-07-30;35575.87283333
N;Norte;2018-07-31;5290.87837500
NE;Nordeste;2018-07-31;10284.72175000
S;Sul;2018-07-31;11452.29283333
SE;Sudeste/Centro-Oeste;2018-07-31;35849.53887500
N;Norte;2018-08-01;5355.04733333
NE;Nordeste;2018-08-01;10211.42254167
S;Sul;2018-08-01;11578.27954167
SE;Sudeste/Centro-Oeste;2018-08-01;35491.83429167
N;Norte;2018-08-02;5358.52612500
NE;Nordeste;2018-08-02;10311.02512500
S;Sul;2018-08-02;11509.73350000
SE;Sudeste/Centro-Oeste;2018-08-02;35604.62333333
N;Norte;2018-08-03;5358.47275000
NE;Nordeste;2018-08-03;10214.50270833
S;Sul;2018-08-03;11323.71816667
SE;Sudeste/Centro-Oeste;2018-08-03;35839.90133333
N;Norte;2018-08-04;5138.66000000
NE;Nordeste;2018-08-04;9841.23620833
S;Sul;2018-08-04;9587.46141667
SE;Sudeste/Centro-Oeste;2018-08-04;33343.87254167
N;Norte;2018-08-05;4822.85070833
NE;Nordeste;2018-08-05;9203.26320833
S;Sul;2018-08-05;8308.99525000
SE;Sudeste/Centro-Oeste;2018-08-05;29906.76533333
N;Norte;2018-08-06;5363.00208333
NE;Nordeste;2018-08-06;10391.15795833
S;Sul;2018-08-06;10927.27195833
SE;Sudeste/Centro-Oeste;2018-08-06;34868.55345833
N;Norte;2018-08-07;5295.77325000
NE;Nordeste;2018-08-07;10574.21300000
S;Sul;2018-08-07;11284.42658333
SE;Sudeste/Centro-Oeste;2018-08-07;35584.59191667
N;Norte;2018-08-08;5349.27529167
NE;Nordeste;2018-08-08;10533.81158333
S;Sul;2018-08-08;11324.64837500
SE;Sudeste/Centro-Oeste;2018-08-08;36063.06483333
N;Norte;2018-08-09;5377.24562500
NE;Nordeste;2018-08-09;10518.84354167
S;Sul;2018-08-09;11509.32816667
SE;Sudeste/Centro-Oeste;2018-08-09;36021.62779167
N;Norte;2018-08-10;5331.63350000
NE;Nordeste;2018-08-10;10518.83404167
S;Sul;2018-08-10;11456.98070833
SE;Sudeste/Centro-Oeste;2018-08-10;35288.35958333
N;Norte;2018-08-11;5161.15958333
NE;Nordeste;2018-08-11;10087.59183333
S;Sul;2018-08-11;9826.41550000
SE;Sudeste/Centro-Oeste;2018-08-11;32213.09887500
N;Norte;2018-08-12;4755.09441667
NE;Nordeste;2018-08-12;9462.32654167
S;Sul;2018-08-12;8267.24554167
SE;Sudeste/Centro-Oeste;2018-08-12;28734.42412500
N;Norte;2018-08-13;5278.42316667
NE;Nordeste;2018-08-13;10629.02333333
S;Sul;2018-08-13;10974.97645833
SE;Sudeste/Centro-Oeste;2018-08-13;34206.13212500
N;Norte;2018-08-14;5380.60625000
NE;Nordeste;2018-08-14;10632.93533333
S;Sul;2018-08-14;11380.55070921
SE;Sudeste/Centro-Oeste;2018-08-14;35533.95208333
N;Norte;2018-08-15;5262.35925000
NE;Nordeste;2018-08-15;10406.64454167
S;Sul;2018-08-15;11489.84641667
SE;Sudeste/Centro-Oeste;2018-08-15;35569.40216667
N;Norte;2018-08-16;5271.11291667
NE;Nordeste;2018-08-16;10549.56366667
S;Sul;2018-08-16;11503.82116667
SE;Sudeste/Centro-Oeste;2018-08-16;35718.83866667
N;Norte;2018-08-17;5469.66550000
NE;Nordeste;2018-08-17;10569.76320833
S;Sul;2018-08-17;11325.96354167
SE;Sudeste/Centro-Oeste;2018-08-17;35462.13104167
N;Norte;2018-08-18;5188.53187500
NE;Nordeste;2018-08-18;9907.56700000
S;Sul;2018-08-18;9782.72700000
SE;Sudeste/Centro-Oeste;2018-08-18;32734.62237500
N;Norte;2018-08-19;4851.79045833
NE;Nordeste;2018-08-19;9171.73200000
S;Sul;2018-08-19;8502.76162500
SE;Sudeste/Centro-Oeste;2018-08-19;29516.60691667
N;Norte;2018-08-20;5404.32295833
NE;Nordeste;2018-08-20;10141.09429167
S;Sul;2018-08-20;11328.10562500
SE;Sudeste/Centro-Oeste;2018-08-20;34773.86000000
N;Norte;2018-08-21;5484.86541667
NE;Nordeste;2018-08-21;10281.00500000
S;Sul;2018-08-21;11614.31691667
SE;Sudeste/Centro-Oeste;2018-08-21;35710.33945833
N;Norte;2018-08-22;5492.76850000
NE;Nordeste;2018-08-22;10275.04633333
S;Sul;2018-08-22;11489.31329167
SE;Sudeste/Centro-Oeste;2018-08-22;35915.33925000
N;Norte;2018-08-23;5364.24258333
NE;Nordeste;2018-08-23;10348.78445833
S;Sul;2018-08-23;11173.35862500
SE;Sudeste/Centro-Oeste;2018-08-23;36859.29550000
N;Norte;2018-08-24;5432.03845833
NE;Nordeste;2018-08-24;10451.19820833
S;Sul;2018-08-24;11138.67937768
SE;Sudeste/Centro-Oeste;2018-08-24;37447.44216667
N;Norte;2018-08-25;5054.83345833
NE;Nordeste;2018-08-25;3969.77387500
S;Sul;2018-08-25;8025.58570833
SE;Sudeste/Centro-Oeste;2018-08-25;32900.49037500
N;Norte;2018-08-26;4978.31320833
NE;Nordeste;2018-08-26;9196.70604167
S;Sul;2018-08-26;8244.81570833
SE;Sudeste/Centro-Oeste;2018-08-26;29282.62383333
N;Norte;2018-08-27;5368.35337500
NE;Nordeste;2018-08-27;10129.23720833
S;Sul;2018-08-27;10922.20708333
SE;Sudeste/Centro-Oeste;2018-08-27;33950.12383333
N;Norte;2018-08-28;5348.71491667
NE;Nordeste;2018-08-28;10338.14591667
S;Sul;2018-08-28;11281.45437500
SE;Sudeste/Centro-Oeste;2018-08-28;35112.99658333
N;Norte;2018-08-29;5377.83066667
NE;Nordeste;2018-08-29;10199.79954167
S;Sul;2018-08-29;11401.66666667
SE;Sudeste/Centro-Oeste;2018-08-29;35711.57258333
N;Norte;2018-08-30;5479.28666667
NE;Nordeste;2018-08-30;10067.46700000
S;Sul;2018-08-30;11468.70454167
SE;Sudeste/Centro-Oeste;2018-08-30;36343.46483333
N;Norte;2018-08-31;5490.63441667
NE;Nordeste;2018-08-31;10144.72662500
S;Sul;2018-08-31;11569.75220833
SE;Sudeste/Centro-Oeste;2018-08-31;36719.40850000
N;Norte;2018-09-01;5307.78654167
NE;Nordeste;2018-09-01;9742.86083333
S;Sul;2018-09-01;9779.82350000
SE;Sudeste/Centro-Oeste;2018-09-01;34267.14129167
N;Norte;2018-09-02;5084.60475000
NE;Nordeste;2018-09-02;9031.75683333
S;Sul;2018-09-02;8379.14637500
SE;Sudeste/Centro-Oeste;2018-09-02;30828.32258333
N;Norte;2018-09-03;5578.13645833
NE;Nordeste;2018-09-03;10254.37637500
S;Sul;2018-09-03;10800.56691667
SE;Sudeste/Centro-Oeste;2018-09-03;35789.60079167
N;Norte;2018-09-04;5478.53791667
NE;Nordeste;2018-09-04;10549.70354167
S;Sul;2018-09-04;11002.27275000
SE;Sudeste/Centro-Oeste;2018-09-04;35543.60929167
N;Norte;2018-09-05;5289.13516667
NE;Nordeste;2018-09-05;10579.60970833
S;Sul;2018-09-05;10893.87841667
SE;Sudeste/Centro-Oeste;2018-09-05;35131.87591667
N;Norte;2018-09-06;5203.53762500
NE;Nordeste;2018-09-06;10536.46833333
S;Sul;2018-09-06;10797.27054167
SE;Sudeste/Centro-Oeste;2018-09-06;35252.62950000
N;Norte;2018-09-07;4856.68575000
NE;Nordeste;2018-09-07;9555.63937500
S;Sul;2018-09-07;8948.55258333
SE;Sudeste/Centro-Oeste;2018-09-07;31852.15683333
N;Norte;2018-09-08;4876.44987500
NE;Nordeste;2018-09-08;9561.25608333
S;Sul;2018-09-08;8687.44812500
SE;Sudeste/Centro-Oeste;2018-09-08;31582.31204167
N;Norte;2018-09-09;4757.22062500
NE;Nordeste;2018-09-09;9017.52679167
S;Sul;2018-09-09;8016.51225000
SE;Sudeste/Centro-Oeste;2018-09-09;29799.91370833
N;Norte;2018-09-10;5283.47020833
NE;Nordeste;2018-09-10;10128.66916667
S;Sul;2018-09-10;10826.84945833
SE;Sudeste/Centro-Oeste;2018-09-10;35457.79770833
N;Norte;2018-09-11;5472.53983333
NE;Nordeste;2018-09-11;10449.66108333
S;Sul;2018-09-11;11187.57400000
SE;Sudeste/Centro-Oeste;2018-09-11;36742.48079167
N;Norte;2018-09-12;5463.22683333
NE;Nordeste;2018-09-12;10550.31983333
S;Sul;2018-09-12;11350.96750000
SE;Sudeste/Centro-Oeste;2018-09-12;36901.80716667
N;Norte;2018-09-13;5457.65754167
NE;Nordeste;2018-09-13;10579.71137500
S;Sul;2018-09-13;11386.30254167
SE;Sudeste/Centro-Oeste;2018-09-13;37315.82962500
N;Norte;2018-09-14;5476.40137500
NE;Nordeste;2018-09-14;10477.22579167
S;Sul;2018-09-14;11370.74804167
SE;Sudeste/Centro-Oeste;2018-09-14;36804.82283333
N;Norte;2018-09-15;5274.72250000
NE;Nordeste;2018-09-15;9992.16533333
S;Sul;2018-09-15;9871.39229167
SE;Sudeste/Centro-Oeste;2018-09-15;34078.00729167
N;Norte;2018-09-16;5060.22183333
NE;Nordeste;2018-09-16;9374.17887500
S;Sul;2018-09-16;8334.55108333
SE;Sudeste/Centro-Oeste;2018-09-16;30402.86166667
N;Norte;2018-09-17;5649.76704167
NE;Nordeste;2018-09-17;10588.18570833
S;Sul;2018-09-17;11031.79825000
SE;Sudeste/Centro-Oeste;2018-09-17;35410.30433333
N;Norte;2018-09-18;5690.00870833
NE;Nordeste;2018-09-18;10746.38087500
S;Sul;2018-09-18;11383.24325000
SE;Sudeste/Centro-Oeste;2018-09-18;37173.31841667
N;Norte;2018-09-19;5672.84379167
NE;Nordeste;2018-09-19;10710.33354167
S;Sul;2018-09-19;11520.57458333
SE;Sudeste/Centro-Oeste;2018-09-19;38127.83966667
N;Norte;2018-09-20;5539.42154167
NE;Nordeste;2018-09-20;10776.09304167
S;Sul;2018-09-20;10721.27791667
SE;Sudeste/Centro-Oeste;2018-09-20;37462.53416667
N;Norte;2018-09-21;5609.46758333
NE;Nordeste;2018-09-21;10666.05941667
S;Sul;2018-09-21;11243.53454167
SE;Sudeste/Centro-Oeste;2018-09-21;37930.44766667
N;Norte;2018-09-22;5452.73212500
NE;Nordeste;2018-09-22;10043.73995833
S;Sul;2018-09-22;10207.62883333
SE;Sudeste/Centro-Oeste;2018-09-22;35083.58620833
N;Norte;2018-09-23;5214.36587500
NE;Nordeste;2018-09-23;9476.97000000
S;Sul;2018-09-23;8813.04587500
SE;Sudeste/Centro-Oeste;2018-09-23;31772.38591667
N;Norte;2018-09-24;5754.09712500
NE;Nordeste;2018-09-24;10599.82583333
S;Sul;2018-09-24;11419.14087500
SE;Sudeste/Centro-Oeste;2018-09-24;38266.40454167
N;Norte;2018-09-25;5700.80891667
NE;Nordeste;2018-09-25;10892.24487500
S;Sul;2018-09-25;11756.90658333
SE;Sudeste/Centro-Oeste;2018-09-25;39361.00120833
N;Norte;2018-09-26;5762.10345833
NE;Nordeste;2018-09-26;10804.03779167
S;Sul;2018-09-26;11738.53608333
SE;Sudeste/Centro-Oeste;2018-09-26;40112.75979167
N;Norte;2018-09-27;5742.75679167
NE;Nordeste;2018-09-27;10669.93437500
S;Sul;2018-09-27;11580.90633333
SE;Sudeste/Centro-Oeste;2018-09-27;40089.00150000
N;Norte;2018-09-28;5763.10854167
NE;Nordeste;2018-09-28;10763.21554167
S;Sul;2018-09-28;11622.33200000
SE;Sudeste/Centro-Oeste;2018-09-28;38819.82320833
N;Norte;2018-09-29;5432.02595833
NE;Nordeste;2018-09-29;10324.63241667
S;Sul;2018-09-29;10337.24441667
SE;Sudeste/Centro-Oeste;2018-09-29;35385.01033333
N;Norte;2018-09-30;5170.99583333
NE;Nordeste;2018-09-30;9563.39283333
S;Sul;2018-09-30;8681.86479167
SE;Sudeste/Centro-Oeste;2018-09-30;31900.54791667
N;Norte;2018-10-01;5621.71741667
NE;Nordeste;2018-10-01;10662.16875000
S;Sul;2018-10-01;11562.23358333
SE;Sudeste/Centro-Oeste;2018-10-01;37908.13537500
N;Norte;2018-10-02;5622.11229167
NE;Nordeste;2018-10-02;10808.19695833
S;Sul;2018-10-02;11731.90750000
SE;Sudeste/Centro-Oeste;2018-10-02;39712.36200000
N;Norte;2018-10-03;5617.26154167
NE;Nordeste;2018-10-03;10812.38012500
S;Sul;2018-10-03;11588.88500000
SE;Sudeste/Centro-Oeste;2018-10-03;40433.89570833
N;Norte;2018-10-04;5551.02108333
NE;Nordeste;2018-10-04;11183.89408333
S;Sul;2018-10-04;11369.37379167
SE;Sudeste/Centro-Oeste;2018-10-04;39720.58329167
N;Norte;2018-10-05;5521.80970833
NE;Nordeste;2018-10-05;11132.99883333
S;Sul;2018-10-05;11389.66000000
SE;Sudeste/Centro-Oeste;2018-10-05;38252.53395833
N;Norte;2018-10-06;5205.53641667
NE;Nordeste;2018-10-06;10334.85604167
S;Sul;2018-10-06;9610.75437500
SE;Sudeste/Centro-Oeste;2018-10-06;34074.41687500
N;Norte;2018-10-07;4973.58291667
NE;Nordeste;2018-10-07;9287.47137500
S;Sul;2018-10-07;8245.84841667
SE;Sudeste/Centro-Oeste;2018-10-07;30111.91729167
N;Norte;2018-10-08;5454.89858333
NE;Nordeste;2018-10-08;10670.44512500
S;Sul;2018-10-08;11130.81758333
SE;Sudeste/Centro-Oeste;2018-10-08;36958.68550000
N;Norte;2018-10-09;5555.12020833
NE;Nordeste;2018-10-09;10895.81791667
S;Sul;2018-10-09;11783.68887521
SE;Sudeste/Centro-Oeste;2018-10-09;39091.61479167
N;Norte;2018-10-10;5610.14133333
NE;Nordeste;2018-10-10;10929.67670833
S;Sul;2018-10-10;11627.22708333
SE;Sudeste/Centro-Oeste;2018-10-10;39894.26904167
N;Norte;2018-10-11;5456.67016667
NE;Nordeste;2018-10-11;11057.74945833
S;Sul;2018-10-11;11294.17637500
SE;Sudeste/Centro-Oeste;2018-10-11;39199.89079167
N;Norte;2018-10-12;4955.74062500
NE;Nordeste;2018-10-12;10064.99720833
S;Sul;2018-10-12;9223.31291667
SE;Sudeste/Centro-Oeste;2018-10-12;34160.53791667
N;Norte;2018-10-13;5109.21000000
NE;Nordeste;2018-10-13;10178.43154167
S;Sul;2018-10-13;9129.67033333
SE;Sudeste/Centro-Oeste;2018-10-13;35024.36170833
N;Norte;2018-10-14;4978.49137500
NE;Nordeste;2018-10-14;9854.27287500
S;Sul;2018-10-14;8257.24487500
SE;Sudeste/Centro-Oeste;2018-10-14;32364.70108333
N;Norte;2018-10-15;5547.15454167
NE;Nordeste;2018-10-15;11160.45837500
S;Sul;2018-10-15;10995.78162500
SE;Sudeste/Centro-Oeste;2018-10-15;37292.52041667
N;Norte;2018-10-16;5603.67354167
NE;Nordeste;2018-10-16;11456.81225000
S;Sul;2018-10-16;11614.04066667
SE;Sudeste/Centro-Oeste;2018-10-16;38567.69437500
N;Norte;2018-10-17;5514.95620833
NE;Nordeste;2018-10-17;11164.31012500
S;Sul;2018-10-17;11863.87845833
SE;Sudeste/Centro-Oeste;2018-10-17;39461.27250000
N;Norte;2018-10-18;5470.40925000
NE;Nordeste;2018-10-18;11206.70325000
S;Sul;2018-10-18;11631.86595833
SE;Sudeste/Centro-Oeste;2018-10-18;39921.57612500
N;Norte;2018-10-19;5517.89679167
NE;Nordeste;2018-10-19;11239.11462500
S;Sul;2018-10-19;11538.44604167
SE;Sudeste/Centro-Oeste;2018-10-19;38771.42525000
N;Norte;2018-10-20;5172.93791667
NE;Nordeste;2018-10-20;10802.93062500
S;Sul;2018-10-20;9793.98908333
SE;Sudeste/Centro-Oeste;2018-10-20;34232.89287500
N;Norte;2018-10-21;4924.08012500
NE;Nordeste;2018-10-21;9893.17141667
S;Sul;2018-10-21;8238.70154167
